Recording Name,Accent Type,Word Index,Start Time (s),End Time (s),Top 1 Word,Top 1 Confidence (%),Top 2 Word,Top 2 Confidence (%),Top 3 Word,Top 3 Confidence (%)
english72,english,64,19.16,19.24,HER,99.44,ER,0.39,HOR,0.10
english72,english,65,19.30,19.60,WEDNESDAY,98.99,WEDNESAY,0.53,WEDNSDAY,0.30
english72,english,66,19.66,19.70,AT,99.87,IT,0.03,OT,0.02
english72,english,67,19.76,19.80,THE,99.49,THA,0.44,TE,0.02
english72,english,68,19.86,20.34,TRAIN,95.06,TRAINE,3.28,TRAIND,1.30
english72,english,69,20.40,20.74,STATION,99.86,SATION,0.09,STATIONS,0.04
english73,english,1,0.00,0.76,PLEASE,100.00,PLEAS,0.00,LEASE,0.00
english73,english,2,0.82,1.06,CALL,97.69,COLL,0.59,CALLE,0.52
english73,english,3,1.12,1.48,STELLA,91.94,STELLAR,5.17,STELLE,1.81
english73,english,4,1.54,2.44,ASK,100.00,AS,0.00,AK,0.00
english73,english,5,2.50,2.64,HER,99.99,ER,0.01,HE,0.00
english73,english,6,2.76,2.78,TO,99.87,T,0.09,O,0.04
english73,english,7,2.84,3.00,BRING,99.93,BRINGN,0.02,BRIN,0.01
english73,english,8,3.10,3.26,THESE,99.87,THE,0.08,HESE,0.04
english73,english,9,3.34,3.56,THINGS,99.99,TINGS,0.00,THINS,0.00
english73,english,10,3.64,3.78,WITH,99.99,WIH,0.01,WIT,0.00
english73,english,11,3.84,3.92,HER,99.99,ER,0.01,HR,0.01
english73,english,12,3.98,4.10,FROM,99.83,FOM,0.10,FRON,0.04
english73,english,13,4.18,4.22,THE,99.84,THI,0.06,THA,0.06
english73,english,14,4.30,4.58,STORE,83.40,STOORE,8.84,STARE,2.32
english73,english,15,4.66,5.60,SIX,99.36,SIXK,0.26,SIXT,0.15
english73,english,16,5.66,6.10,SPOONS,99.95,SPOONFS,0.02,SPOON,0.01
english73,english,17,6.20,6.36,OF,99.17,OR,0.48,O,0.23
english73,english,18,6.42,6.62,FRESH,99.87,FREH,0.10,FRES,0.02
english73,english,19,6.66,6.94,SNOW,99.75,SOW,0.09,SNAW,0.04
english73,english,20,7.00,7.36,PEAS,90.43,PEES,6.28,PEASE,2.54
english73,english,21,7.44,8.30,FIVE,100.00,FIE,0.00,FIV,0.00
english73,english,22,8.42,8.64,THICK,99.93,THIC,0.03,THICX,0.02
english73,english,23,8.70,9.04,SLABS,99.75,SLADS,0.10,SLAGS,0.09
english73,english,24,9.14,9.16,OF,99.66,OR,0.20,ON,0.08
english73,english,25,9.24,9.54,BLUE,99.94,BLE,0.02,PLUE,0.02
english73,english,26,9.58,9.92,CHEESE,99.41,CHEES,0.41,CHEASE,0.06
english73,english,27,10.00,10.46,AND,99.55,AN,0.37,ND,0.05
english73,english,28,10.54,10.68,MAY,99.56,MEY,0.15,MA,0.11
english73,english,29,10.72,10.80,BE,99.90,ME,0.04,BME,0.02
english73,english,30,10.86,10.86,A,99.98,O,0.02,,0.00
english73,english,31,10.92,11.20,SNACK,85.90,SNAK,12.35,SNACP,1.11
english73,english,32,11.26,11.40,FOR,99.74,OR,0.11,FOF,0.05
english73,english,33,11.46,11.54,HER,99.68,THER,0.16,HE,0.08
english73,english,34,11.60,11.86,BROTHER,99.32,BROTHERS,0.51,BROTHER',0.05
english73,english,35,11.92,12.14,BOB,96.38,BOBB,2.16,BOBS,0.44
english73,english,36,12.20,13.04,WE,100.00,W,0.00,E,0.00
english73,english,37,13.12,13.48,ALSO,99.73,ALLSO,0.26,ALS,0.01
english73,english,38,13.56,13.76,NEED,99.46,KNEED,0.33,NEAD,0.08
english73,english,39,13.84,13.84,A,100.00,,0.00,,0.00
english73,english,40,13.90,14.18,SMALL,99.98,SMAL,0.01,SMARL,0.01
english73,english,41,14.22,14.64,PLASTIC,91.71,PLASTICK,5.95,PLASTIK,0.86
english73,english,42,14.68,14.98,SNAKE,98.88,SNAK,1.05,SNAKES,0.03
english73,english,43,15.04,15.46,AND,99.85,AN,0.09,ND,0.03
english73,english,44,15.54,15.54,A,99.94,E,0.04,H,0.03
english73,english,45,15.60,15.76,BIG,100.00,BI,0.00,IG,0.00
english73,english,46,15.80,16.02,TOY,99.19,TOI,0.28,TOYE,0.21
english73,english,47,16.08,16.32,FROG,99.96,FROGS,0.03,FOG,0.01
english73,english,48,16.38,16.48,FOR,99.57,FO,0.12,FOF,0.11
english73,english,49,16.54,16.58,THE,99.90,THA,0.04,TH,0.02
english73,english,50,16.66,16.92,KIDS,97.47,KID'S,2.36,KIDDS,0.15
english73,english,51,16.98,17.70,SHE,100.00,SH,0.00,HE,0.00
english73,english,52,17.76,17.88,CAN,99.94,CON,0.05,CA,0.01
english73,english,53,17.94,18.22,SCOOP,94.12,SCOOPE,2.81,SCOOPD,2.44
english73,english,54,18.28,18.42,THESE,99.97,THE,0.01,TESE,0.01
english73,english,55,18.50,18.80,THINGS,99.95,HINGS,0.04,THINS,0.01
english73,english,56,18.86,19.24,INTO,99.64,INT,0.31,INO,0.02
english73,english,57,19.32,19.54,THREE,100.00,THRE,0.00,TREE,0.00
english73,english,58,19.60,19.80,RED,99.99,RE,0.01,RD,0.00
english73,english,59,19.84,20.20,BAGS,99.99,BAS,0.00,BAG,0.00
english73,english,60,20.26,20.56,AND,99.57,AN,0.36,ND,0.04
english73,english,61,20.62,20.66,WE,97.13,W,2.80,E,0.05
english73,english,62,20.70,20.84,WILL,96.15,W'LL,2.58,ILL,1.17
english73,english,63,20.90,21.00,GO,100.00,O,0.00,G,0.00
english73,english,64,21.12,21.26,MEET,99.08,MEAT,0.38,MET,0.27
english73,english,65,21.32,21.42,HER,99.96,THER,0.02,HE,0.01
english73,english,66,21.52,21.96,WEDNESDAY,99.86,WEDNESDAYS,0.10,WEDNESDAY',0.02
english73,english,67,22.04,22.24,AT,99.72,ANT,0.09,AN,0.06
english73,english,68,22.32,22.38,THE,99.16,THEA,0.25,TE,0.23
english73,english,69,22.44,22.68,TRAIN,85.01,TRAINE,7.62,TRAIND,6.56
english73,english,70,22.74,23.14,STATION,99.92,STATIONS,0.07,SATION,0.00
english74,english,1,0.00,0.58,PLEASE,83.37,PUEASE,6.82,PLEESE,3.57
english74,english,2,0.64,0.90,CALL,81.36,CALLE,11.91,CALLD,3.28
english74,english,3,0.96,1.32,STELLA,87.11,STELLAH,7.46,STELA,2.19
english74,english,4,1.38,1.78,ASK,98.69,ASKE,1.00,AS,0.11
english74,english,5,1.84,1.92,HER,99.90,ER,0.06,HE,0.02
english74,english,6,1.96,2.00,TO,99.98,TR,0.01,TOR,0.00
english74,english,7,2.04,2.18,BRING,99.83,BING,0.05,BRIN,0.03
english74,english,8,2.24,2.40,THESE,99.98,THE,0.01,TESE,0.00
english74,english,9,2.48,2.70,THINGS,99.83,THINGES,0.07,THINKS,0.04
english74,english,10,2.76,2.98,WITHER,94.96,WHITHER,3.39,WITHR,1.28
english74,english,11,3.04,3.14,FROM,99.01,FOM,0.56,ROM,0.14
english74,english,12,3.22,3.26,THE,99.72,THA,0.13,THI,0.10
english74,english,13,3.32,3.58,STORE,99.84,STOORE,0.06,SORE,0.03
english74,english,14,3.66,4.42,SIX,99.41,SIK,0.16,SIXE,0.12
english74,english,15,4.48,4.82,SPOONS,97.98,SPOONUS,0.91,SPOONFS,0.88
english74,english,16,4.90,4.94,OF,97.97,O,1.84,ON,0.08
english74,english,17,5.02,5.26,FRESH,99.97,FRECH,0.02,FRES,0.01
english74,english,18,5.32,5.56,SNOW,98.78,SNOWE,0.66,SNO,0.30
english74,english,19,5.62,5.92,PEAS,49.82,PEASE,40.02,PEES,5.11
english74,english,20,6.00,6.52,FIVE,99.99,FIV,0.01,FIE,0.01
english74,english,21,6.62,6.82,THICK,55.15,THICX,14.95,THIK,11.10
english74,english,22,6.88,7.20,SLABS,97.40,SLAGS,1.58,SLADS,0.82
english74,english,23,7.28,7.32,OF,98.14,O,1.35,ON,0.34
english74,english,24,7.40,7.60,BLUE,99.87,BLLUE,0.07,BULUE,0.02
english74,english,25,7.66,7.96,CHEESE,99.23,CHEES,0.31,CHEASE,0.25
english74,english,26,8.06,8.32,AND,96.42,AN,2.23,ND,0.82
english74,english,27,8.38,8.58,MAYBE,87.26,MEYBE,7.07,MABBE,3.57
english74,english,28,8.66,8.68,A,99.84,AU,0.03,O,0.03
english74,english,29,8.74,9.04,SNAK,41.56,SNACK,25.83,SNAKE,19.97
english74,english,30,9.10,9.18,FOR,99.51,FO,0.19,FOM,0.06
english74,english,31,9.24,9.28,HER,60.45,HAR,34.66,ER,1.44
english74,english,32,9.34,9.54,BROTHER,97.30,BOTHER,1.31,MROTHER,0.84
english74,english,33,9.60,9.84,BOB,99.77,BOBB,0.12,BAB,0.03
english74,english,34,9.94,10.58,WE,99.99,W,0.01,WWE,0.00
english74,english,35,10.66,10.86,ALSO,99.86,ALLSO,0.11,ALS,0.02
english74,english,36,10.92,11.06,NEET,49.59,NEED,48.01,NEAT,0.87
english74,english,37,11.14,11.14,A,99.96,E,0.04,,0.00
english74,english,38,11.20,11.50,SMALL,99.99,SMAL,0.00,SALL,0.00
english74,english,39,11.56,12.00,PLASTIC,95.32,PLASTICK,3.10,LASTIC,0.55
english74,english,40,12.04,12.34,SNAKE,99.72,SNAK,0.14,SNAKES,0.07
english74,english,41,12.40,12.50,IN,45.73,AN,26.08,IND,17.81
english74,english,42,12.56,12.56,A,99.84,H,0.09,I,0.05
english74,english,43,12.64,12.78,BIG,99.90,MIG,0.08,BIGE,0.02
english74,english,44,12.84,13.06,TOY,93.69,TOI,5.14,TOYL,0.72
english74,english,45,13.10,13.34,FROG,99.48,FOG,0.29,FROK,0.05
english74,english,46,13.40,13.48,FOR,99.52,FO,0.11,FOF,0.10
english74,english,47,13.52,13.56,THE,99.99,THA,0.01,TE,0.00
english74,english,48,13.64,13.88,KIDS,96.24,KID'S,3.50,KIDDS,0.09
english74,english,49,13.94,14.80,SHE,99.93,SHOE,0.04,SHEU,0.01
english74,english,50,14.86,14.96,CAN,99.11,CIN,0.25,KAN,0.18
english74,english,51,15.00,15.20,SCOOP,95.37,SCOOPE,2.49,SWOOP,1.32
english74,english,52,15.26,15.38,THESE,99.60,THE,0.37,THOSE,0.01
english74,english,53,15.46,15.70,THINGS,99.84,THINGES,0.09,THINKS,0.04
english74,english,54,15.78,15.90,INTO,99.04,INT,0.53,INO,0.22
english74,english,55,15.98,16.14,THREE,99.97,TREE,0.02,THRE,0.01
english74,english,56,16.22,16.36,RED,99.99,RE,0.01,ED,0.00
english74,english,57,16.42,16.72,BAGS,99.76,BAKS,0.11,BADS,0.07
english74,english,58,16.78,17.02,AND,98.42,AN,1.12,ND,0.31
english74,english,59,17.08,17.14,WE,99.33,W,0.51,E,0.14
english74,english,60,17.18,17.30,WILL,78.90,ILL,10.75,W'LL,9.01
english74,english,61,17.36,17.42,GO,100.00,G,0.00,O,0.00
english74,english,62,17.50,17.62,MEET,97.45,MET,1.46,MEE,0.47
english74,english,63,17.66,17.72,HER,97.08,ER,2.59,HE,0.10
english74,english,64,17.78,18.08,WEDNESDAY,98.62,WIDNESDAY,1.18,WENESDAY,0.09
english74,english,65,18.14,18.16,AT,99.94,T,0.03,OT,0.02
english74,english,66,18.20,18.24,THE,99.81,THA,0.18,TE,0.01
english74,english,67,18.30,18.88,TRAINSTATION,98.34,TRAINESTATION,0.66,TRAINSTATIONS,0.33
english75,english,1,0.00,1.06,PLEASE,99.93,PLEASED,0.03,PEASE,0.02
english75,english,2,1.14,1.40,CALL,97.42,CALLE,0.89,CALLD,0.79
english75,english,3,1.46,1.90,STELLA,81.46,STELA,11.10,STELLAH,3.57
english75,english,4,1.98,2.60,ASK,99.73,ASKE,0.17,ASKS,0.05
english75,english,5,2.66,2.74,HER,99.97,HE,0.01,HR,0.01
english75,english,6,2.82,2.86,TO,99.95,T,0.05,O,0.01
english75,english,7,2.94,3.12,BRING,100.00,BRIN,0.00,BRIG,0.00
english75,english,8,3.22,3.42,THESE,99.99,HESE,0.01,THES,0.00
english75,english,9,3.50,3.74,THINGS,99.96,HINGS,0.02,THING,0.01
english75,english,10,3.82,3.98,WITH,99.98,WIH,0.01,WIT,0.00
english75,english,11,4.04,4.14,HER,99.99,HE,0.01,HR,0.00
english75,english,12,4.20,4.34,FROM,99.76,FOM,0.13,FROR,0.08
english75,english,13,4.42,4.46,THE,99.51,THA,0.23,THI,0.09
english75,english,14,4.54,4.86,STORE,99.84,STOORE,0.10,STORES,0.02
english75,english,15,4.92,5.68,SIX,95.78,SIXK,3.14,SIXT,0.36
english75,english,16,5.74,6.18,SPOONS,99.90,SPOONFS,0.05,SPOON,0.03
english75,english,17,6.26,6.30,OF,99.71,O,0.11,ON,0.08
english75,english,18,6.38,6.64,FRESH,99.97,FRECH,0.02,FREH,0.00
english75,english,19,6.72,7.00,SNOW,99.66,SNAW,0.23,SNO,0.05
english75,english,20,7.06,7.32,PEESE,94.26,PEES,2.75,PEASE,1.97
english75,english,21,7.40,7.90,FIVE,96.04,BIVE,3.63,FYVE,0.08
english75,english,22,8.00,8.30,THICK,96.32,THICX,1.22,THIK,1.16
english75,english,23,8.34,8.78,SLABS,95.92,SLAPS,1.97,SLAVS,1.00
english75,english,24,8.86,8.92,OF,99.72,ON,0.10,AF,0.06
english75,english,25,9.00,9.20,BLUE,99.72,PLUE,0.17,BLOE,0.03
english75,english,26,9.26,9.56,CHEESE,98.02,CHEES,1.15,CHEASE,0.60
english75,english,27,9.64,9.94,AND,99.87,AN,0.08,ND,0.03
english75,english,28,10.06,10.28,MAYBE,98.18,MEYBE,1.11,MABBE,0.35
english75,english,29,10.34,10.34,A,99.92,O,0.04,E,0.02
english75,english,30,10.42,10.74,SNACK,53.65,SNECK,37.16,SNAK,2.54
english75,english,31,10.80,10.94,FOR,99.82,FOF,0.06,FO,0.05
english75,english,32,11.02,11.08,HER,99.85,HE,0.08,ER,0.05
english75,english,33,11.14,11.40,BROTHER,99.15,BROTHERS,0.75,BROTHER',0.05
english75,english,34,11.44,11.76,BOB,97.07,BOUB,1.56,BAB,0.80
english75,english,35,11.82,12.80,WE,100.00,W,0.00,E,0.00
english75,english,36,12.86,13.08,ALSO,99.99,ALLSO,0.01,ASO,0.00
english75,english,37,13.16,13.28,NEED,99.73,NEAD,0.18,NEET,0.07
english75,english,38,13.36,13.36,A,99.98,E,0.02,,0.00
english75,english,39,13.42,13.66,SMALL,99.98,SMALTL,0.01,SMAL,0.01
english75,english,40,13.72,14.50,PLASTIC,94.10,PLASTICK,4.00,PLASTICS,0.80
english75,english,41,14.56,14.90,SNAKE,99.83,SNAK,0.07,SNACKE,0.05
english75,english,42,14.96,15.04,AND,99.40,IND,0.32,AN,0.21
english75,english,43,15.10,15.10,A,99.93,H,0.03,O,0.02
english75,english,44,15.18,15.34,BIG,100.00,BI,0.00,BG,0.00
english75,english,45,15.40,15.74,TOY,93.96,TOI,4.47,TOYF,0.38
english75,english,46,15.78,16.14,FROG,99.62,FRAG,0.13,FROGU,0.12
english75,english,47,16.22,16.32,FOR,99.60,FROR,0.13,FOM,0.11
english75,english,48,16.38,16.42,THE,99.91,THA,0.05,THI,0.03
english75,english,49,16.48,16.78,KIDS,92.25,KITS,5.88,KID'S,1.48
english75,english,50,16.84,17.48,SHE,100.00,SH,0.00,SE,0.00
english75,english,51,17.54,17.66,CAN,99.92,CAND,0.03,CANT,0.02
english75,english,52,17.70,18.08,SCOOP,97.59,SCOOPE,1.18,SCOOPD,0.89
english75,english,53,18.14,18.30,THESE,99.92,THE,0.06,HESE,0.02
english75,english,54,18.40,18.70,THINGS,99.93,HINGS,0.07,THING,0.00
english75,english,55,18.78,18.96,INTO,99.54,INT,0.31,INO,0.06
english75,english,56,19.04,19.26,THREE,100.00,TREE,0.00,THRE,0.00
english75,english,57,19.34,19.54,RED,99.99,RE,0.01,RD,0.00
english75,english,58,19.60,19.94,BAGS,99.92,BACGS,0.04,BAKS,0.02
english75,english,59,20.00,20.10,AND,99.71,AN,0.22,AD,0.03
english75,english,60,20.16,20.26,WE,100.00,E,0.00,WEE,0.00
english75,english,61,20.32,20.46,WILL,99.56,W'LL,0.35,ILL,0.07
english75,english,62,20.52,20.62,GO,99.79,O,0.07,G,0.06
english75,english,63,20.68,20.84,MEET,83.23,MEAT,16.62,MEETE,0.07
english75,english,64,20.90,21.00,HER,99.85,HR,0.04,HE,0.03
english75,english,65,21.08,21.56,WEDNESDAY,99.84,WEDNESDAYS,0.06,WIDNESDAY,0.03
english75,english,66,21.62,21.72,AT,99.69,ANT,0.13,OT,0.10
english75,english,67,21.78,21.84,THE,98.52,THA,0.69,THET,0.42
english75,english,68,21.90,22.16,TRAIN,99.23,TRAINE,0.38,TRAIND,0.21
english75,english,69,22.20,22.56,STATION,99.92,STATIONS,0.05,STATION',0.01
english76,english,1,0.00,0.92,PLEASE,99.90,PLEASED,0.08,PLASE,0.01
english76,english,2,0.98,1.20,CALL,89.06,CAUL,8.61,CAL,0.83
english76,english,3,1.24,1.58,STELLA,95.65,STELLAH,3.35,STELLHA,0.33
english76,english,4,1.66,2.12,ASK,99.68,ASKE,0.22,ASKS,0.04
english76,english,5,2.18,2.24,HER,99.93,HE,0.04,HR,0.01
english76,english,6,2.30,2.32,TO,100.00,T,0.00,O,0.00
english76,english,7,2.38,2.52,BRING,100.00,BING,0.00,BRIG,0.00
english76,english,8,2.60,2.74,THESE,100.00,HESE,0.00,TESE,0.00
english76,english,9,2.82,3.00,THINGS,99.99,THING,0.00,TINGS,0.00
english76,english,10,3.06,3.16,WITH,99.90,WIH,0.07,WIT,0.03
english76,english,11,3.22,3.28,HER,99.99,HE,0.01,ER,0.00
english76,english,12,3.34,3.44,FROM,99.83,FOM,0.08,FROR,0.03
english76,english,13,3.50,3.56,THE,97.31,TE,1.65,LHE,0.40
english76,english,14,3.62,3.86,STORE,98.77,STOR,0.65,STOORE,0.39
english76,english,15,3.94,4.50,SIX,99.89,SIXK,0.03,SI,0.03
english76,english,16,4.54,4.80,POONS,48.11,SPOONS,45.97,BOONS,2.60
english76,english,17,4.86,4.90,OF,96.69,AF,1.87,O,1.37
english76,english,18,4.94,5.16,FRESH,99.95,FRECH,0.03,FRES,0.01
english76,english,19,5.22,5.44,SNOW,63.15,SNO,24.77,SNOL,6.21
english76,english,20,5.48,5.72,PEAS,33.09,PEASE,32.59,PEES,14.24
english76,english,21,5.82,6.14,FIVE,99.77,BIVE,0.13,PIVE,0.04
english76,english,22,6.24,6.42,THIX,90.93,TIX,4.46,DHIX,1.23
english76,english,23,6.48,6.74,LABS,63.19,SLABS,27.06,LAPS,3.38
english76,english,24,6.80,6.84,OF,98.77,AF,0.76,O,0.25
english76,english,25,6.90,7.08,BLUE,99.99,BLE,0.01,BLLUE,0.00
english76,english,26,7.14,7.44,CHEESE,99.95,CHEES,0.03,CHEEESE,0.02
english76,english,27,7.52,7.66,AND,99.03,AN,0.64,AD,0.16
english76,english,28,7.72,7.84,MAY,99.02,MAYE,0.54,MEY,0.17
english76,english,29,7.88,7.92,BE,99.99,ME,0.01,B,0.00
english76,english,30,7.98,7.98,A,100.00,,0.00,,0.00
english76,english,31,8.06,8.28,SNACK,84.59,SNAK,12.72,SNACPK,1.01
english76,english,32,8.34,8.40,FOR,99.39,OR,0.39,FO,0.06
english76,english,33,8.46,8.50,HER,99.90,HE,0.08,HR,0.01
english76,english,34,8.56,8.76,BROTHER,99.80,BROTHR,0.11,BROTHE,0.05
english76,english,35,8.80,9.02,BOB,97.96,BOBB,1.00,BOUB,0.56
english76,english,36,9.08,9.54,WE,99.98,HE,0.01,E,0.00
english76,english,37,9.60,9.76,ALSO,99.19,ALLSO,0.24,ALGSO,0.17
english76,english,38,9.82,9.94,NEET,69.38,NEAT,22.50,NEED,5.74
english76,english,39,9.98,9.98,A,100.00,,0.00,,0.00
english76,english,40,10.04,10.24,SMALL,99.97,SMAL,0.03,SALL,0.00
english76,english,41,10.30,10.66,FLASTIC,81.04,PLASTIC,6.00,FLASTICK,5.29
english76,english,42,10.72,10.94,SNAKE,99.22,SNAK,0.48,SNAIKE,0.07
english76,english,43,11.00,11.06,AND,84.74,IND,10.24,AN,4.13
english76,english,44,11.10,11.10,A,99.98,H,0.02,,0.00
english76,english,45,11.16,11.28,BIG,100.00,BG,0.00,BI,0.00
english76,english,46,11.36,11.58,TOY,99.64,TOI,0.21,TOYE,0.08
english76,english,47,11.64,11.86,FROG,99.91,FROD,0.04,FROGU,0.02
english76,english,48,11.92,11.98,FOR,99.65,OR,0.18,TOR,0.04
english76,english,49,12.02,12.06,THE,100.00,HE,0.00,TE,0.00
english76,english,50,12.12,12.36,KIDS,95.03,KID'S,4.19,KIDDS,0.27
english76,english,51,12.42,12.86,SHE,100.00,SE,0.00,SH,0.00
english76,english,52,12.92,13.00,CAN,63.88,COAN,12.33,CAL,9.49
english76,english,53,13.04,13.26,SCOOP,84.27,SWOOP,12.76,SCOOPE,1.75
english76,english,54,13.32,13.44,THESE,99.94,THE,0.05,HESE,0.00
english76,english,55,13.50,13.72,THINGS,99.98,HINGS,0.01,TINGS,0.01
english76,english,56,13.78,13.92,INTO,99.83,INT,0.11,INO,0.03
english76,english,57,14.00,14.16,THREE,99.99,TREE,0.01,HREE,0.00
english76,english,58,14.22,14.40,RED,99.85,READ,0.15,RE,0.00
english76,english,59,14.46,14.80,BAGS,99.94,BADS,0.05,BADGS,0.00
english76,english,60,14.86,14.96,AND,95.79,AN,2.21,IND,1.80
english76,english,61,15.00,15.06,WE,99.95,W,0.03,E,0.02
english76,english,62,15.10,15.22,WILL,99.59,WIL,0.24,W'LL,0.10
english76,english,63,15.26,15.34,GO,99.98,GLO,0.01,G,0.00
english76,english,64,15.42,15.54,MEET,93.58,MEAT,5.43,MEED,0.43
english76,english,65,15.60,15.66,HER,99.95,HE,0.03,ER,0.01
english76,english,66,15.72,16.02,WEDNESDAY,99.95,WEDNSDAY,0.02,WEDESDAY,0.02
english76,english,67,16.08,16.10,AT,99.97,AN,0.02,T,0.00
english76,english,68,16.16,16.22,THE,99.86,THA,0.09,TE,0.03
english76,english,69,16.26,16.48,TRAIN,98.02,TRAINE,1.00,TRAIND,0.77
english76,english,70,16.52,16.88,STATION,99.98,SATION,0.01,STTION,0.00
english77,english,1,0.00,0.84,PLEASE,99.74,PLESE,0.06,PLASE,0.05
english77,english,2,0.92,1.22,CALL,86.27,CALLE,7.97,CALLD,3.50
english77,english,3,1.30,1.74,STELLA,92.43,STELLAR,5.95,STELLE,1.37
english77,english,4,1.80,2.56,ASK,99.97,ASKE,0.02,ASKS,0.01
english77,english,5,2.62,2.70,HER,99.99,HE,0.01,HR,0.00
english77,english,6,2.76,2.80,TO,100.00,O,0.00,T,0.00
english77,english,7,2.86,3.04,BRING,100.00,BRIN,0.00,BRIG,0.00
english77,english,8,3.12,3.26,THESE,99.99,THEE,0.01,THE,0.00
english77,english,9,3.34,3.54,THINGS,100.00,THING,0.00,HINGS,0.00
english77,english,10,3.64,3.82,WITH,99.99,WIH,0.01,WIT,0.01
english77,english,11,3.88,3.98,HER,100.00,HE,0.00,HR,0.00
english77,english,12,4.04,4.18,FROM,99.97,FROR,0.02,FOM,0.01
english77,english,13,4.28,4.34,THE,99.96,THES,0.03,TE,0.00
english77,english,14,4.40,4.72,STORE,99.95,STARE,0.03,STOWE,0.01
english77,english,15,4.80,5.74,SIX,99.63,SIXK,0.18,SIK,0.08
english77,english,16,5.80,6.16,SPURNS,53.41,PURNS,22.30,SBURNS,11.93
english77,english,17,6.24,6.28,OF,100.00,F,0.00,O,0.00
english77,english,18,6.36,6.72,FRESH,100.00,FRSH,0.00,FREH,0.00
english77,english,19,6.78,7.18,SNOW,100.00,SOW,0.00,SNW,0.00
english77,english,20,7.22,7.56,PEAS,42.65,PEES,37.78,PEASE,10.09
english77,english,21,7.64,8.42,FIVE,100.00,FIE,0.00,FIV,0.00
english77,english,22,8.50,8.74,THICK,99.72,TICK,0.10,THICX,0.09
english77,english,23,8.80,9.20,SLABS,99.83,SLADS,0.08,SLAGS,0.07
english77,english,24,9.26,9.32,OF,100.00,O,0.00,F,0.00
english77,english,25,9.42,9.68,BLUE,99.98,BLU,0.01,BLLUE,0.01
english77,english,26,9.74,10.08,CHEES,72.35,CHEESE,26.69,CHEAS,0.57
english77,english,27,10.16,10.70,AND,99.99,ND,0.01,AN,0.00
english77,english,28,10.82,11.00,MAY,99.43,MEY,0.41,MAB,0.07
english77,english,29,11.04,11.14,BE,99.90,BEE,0.04,BY,0.03
english77,english,30,11.20,11.24,A,98.97,AS,0.91,E,0.04
english77,english,31,11.32,11.62,SNACK,94.30,SNAK,5.32,SNACG,0.19
english77,english,32,11.68,11.78,FOR,99.96,FO,0.02,FOF,0.01
english77,english,33,11.84,11.92,HER,99.94,HE,0.04,THER,0.02
english77,english,34,11.98,12.24,BROTHER,99.91,BROTHERS,0.06,BOTHER,0.01
english77,english,35,12.30,12.54,BOB,99.96,BOUB,0.03,BOBS,0.01
english77,english,36,12.60,13.40,WE,100.00,W,0.00,E,0.00
english77,english,37,13.48,13.74,ALSO,99.88,ALLSO,0.09,ALSA,0.02
english77,english,38,13.82,14.00,NEED,91.37,KNEED,2.67,NEAD,1.98
english77,english,39,14.06,14.06,A,99.97,E,0.03,,0.00
english77,english,40,14.14,14.42,SMALL,100.00,SMAL,0.00,SALL,0.00
english77,english,41,14.48,14.88,PLASTIC,85.79,PLACTIC,8.67,PLASTICK,4.19
english77,english,42,14.94,15.24,SNAKE,99.80,SNAK,0.20,SAKE,0.00
english77,english,43,15.30,15.76,AND,99.99,AN,0.01,ND,0.00
english77,english,44,15.84,15.84,A,99.98,E,0.02,,0.00
english77,english,45,15.92,16.10,BIG,100.00,BI,0.00,BG,0.00
english77,english,46,16.14,16.40,TOY,99.86,TOI,0.08,TUY,0.03
english77,english,47,16.46,16.74,FROG,100.00,FOG,0.00,ROG,0.00
english77,english,48,16.82,16.90,FOR,99.96,FO,0.03,OR,0.01
english77,english,49,16.96,17.00,THE,100.00,TE,0.00,HE,0.00
english77,english,50,17.08,17.34,KIDS,99.76,KID'S,0.11,KIDDS,0.10
english77,english,51,17.40,18.34,SHE,100.00,SH,0.00,SE,0.00
english77,english,52,18.40,18.52,CAN,99.95,CON,0.04,KAN,0.01
english77,english,53,18.58,18.84,SCOOP,96.40,SCOUP,2.30,SCOOPE,0.49
english77,english,54,18.92,19.06,THESE,99.99,THEE,0.01,HESE,0.00
english77,english,55,19.14,19.32,THINGS,99.98,THINS,0.01,THING,0.00
english77,english,56,19.40,19.54,INTO,99.90,INO,0.03,INTE,0.02
english77,english,57,19.62,19.86,THREE,99.99,THRE,0.01,TREE,0.00
english77,english,58,19.92,20.08,RED,100.00,RE,0.00,ED,0.00
english77,english,59,20.14,20.52,BAGS,99.99,BAGS',0.01,BAG,0.00
english77,english,60,20.58,21.04,AND,99.97,AN,0.02,AD,0.01
english77,english,61,21.10,21.18,WE,99.99,W,0.01,E,0.00
english77,english,62,21.24,21.36,WILL,99.73,W'LL,0.14,ILL,0.06
english77,english,63,21.42,21.50,GO,100.00,O,0.00,G,0.00
english77,english,64,21.60,21.76,MEET,98.73,MEAT,0.69,MET,0.41
english77,english,65,21.80,21.88,HER,83.88,ER,12.47,HE,2.10
english77,english,66,21.96,22.38,WEDNESDAY,99.98,WEDNESDAYS,0.01,WEDNESDA,0.00
english77,english,67,22.44,22.46,AT,99.94,OT,0.04,AN,0.02
english77,english,68,22.52,22.56,THE,99.96,THA,0.03,TE,0.00
english77,english,69,22.64,22.86,TRAIN,99.95,TRAINE,0.04,TRAN,0.00
english77,english,70,22.92,23.30,STATION,99.98,STATEON,0.01,STATIN,0.00
